seller-name,seller-type,layout_type,property_type,projName,location,val 2,unit,area,val 4,possession,number of bedrooms
Sanvi realty,AGENT,BHK,Apartment,Kalpataru Harmony,Wakad,1.28,Cr,"8,421 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Wakad Pune
Sanvi realty,AGENT,BHK,Apartment,Kalpataru Splendour,Wakad,86,L,"6,991 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Wakad Pune
Sanvi realty,AGENT,BHK,Apartment,Godrej 24,Hinjewadi,79,L,"6,869 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Hinjewadi Pune
Sanvi realty,AGENT,BHK,Apartment,Godrej 24,Hinjewadi,72,L,"7,500 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Hinjewadi Pune
Sanvi realty,AGENT,BHK,Apartment,Vilas Palladio Phase 2,Tathawade,82,L,"6,259 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Tathawade Pune
Sanvi realty,AGENT,BHK,Apartment,Godrej 24,Hinjewadi,87,L,"7,699 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Hinjewadi Pune
Sanvi realty,AGENT,BHK,Apartment,Godrej 24,Hinjewadi,1.4,Cr,"8,235 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Hinjewadi Pune
Sanvi realty,AGENT,BHK,Apartment,Godrej 24,Hinjewadi,1.24,Cr,"8,551 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Hinjewadi Pune
Sanvi realty,AGENT,BHK,Apartment,Godrej 24,Hinjewadi,95,L,"7,723 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Hinjewadi Pune
VSProperties,AGENT,BHK,Apartment,Ajax Global Lifestyle Kharadi,Kharadi,85,L,"8,095 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Kharadi Pune
VSProperties,AGENT,BHK,Apartment,Nagpal Dev Exotica,Kharadi,98,L,"6,689 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Kharadi Pune
VSProperties,AGENT,BHK,Apartment,Majestique Marbella Phase 1,Kharadi,85,L,"7,589 / sq ft",Under Construction,Possession by Dec 2025,2 BHK Property for Sale in Kharadi Pune
Sanvi realty,AGENT,BHK,Apartment,Kolte Patil Western Avenue,Wakad,75,L,"7,894 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Wakad Pune
Sanvi realty,AGENT,BHK,Apartment,Paranjape Blue Ridge,Hinjewadi,92,L,"6,814 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Hinjewadi Pune
Sanvi realty,AGENT,BHK,Apartment,Kalpataru Harmony,Wakad,1.3,Cr,"8,552 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Wakad Pune
Sanvi realty,AGENT,BHK,Apartment,Godrej 24,Hinjewadi,1.28,Cr,"8,476 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Hinjewadi Pune
Sanvi realty,AGENT,BHK,Apartment,Kalpataru Harmony,Wakad,83,L,"6,859 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Wakad Pune
Sanvi realty,AGENT,BHK,Apartment,Godrej 24,Hinjewadi,1.3,Cr,"8,965 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Hinjewadi Pune
Sanvi realty,AGENT,BHK,Apartment,Godrej 24,Hinjewadi,1.3,Cr,"8,552 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Hinjewadi Pune
Sanvi realty,AGENT,BHK,Apartment,Godrej 24,Hinjewadi,84,L,"7,304 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Hinjewadi Pune
Sanvi realty,AGENT,BHK,Apartment,Kalarch Sucasa,Wakad,98,L,"6,363 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Wakad Pune
Sanvi realty,AGENT,BHK,Apartment,Swaraj Homes Palash FGH,Wakad,92,L,"5,750 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Wakad Pune
Sanvi realty,AGENT,BHK,Apartment,Godrej 24,Hinjewadi,90,L,"6,716 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Hinjewadi Pune
Sanvi realty,AGENT,BHK,Apartment,Saheel I Trend Life Plus,Wakad,68,L,"6,476 / sq ft",Under Construction,Possession by Feb 2025,2 BHK Property for Sale in Wakad Pune
Sanvi realty,AGENT,BHK,Apartment,Kalpataru Harmony,Wakad,1.29,Cr,"8,062 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Wakad Pune
Sanvi realty,AGENT,BHK,Apartment,Godrej 24,Hinjewadi,1.3,Cr,"8,125 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Hinjewadi Pune
Sanvi realty,AGENT,BHK,Apartment,Godrej 24,Hinjewadi,88,L,"7,272 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Hinjewadi Pune
Sanvi realty,AGENT,BHK,Apartment,Eisha Zenith,Tathawade,74,L,"6,607 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Tathawade Pune
Sanvi realty,AGENT,BHK,Apartment,Godrej 24,Hinjewadi,1.3,Cr,"7,878 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Hinjewadi Pune
Sanvi realty,AGENT,BHK,Apartment,Godrej 24,Hinjewadi,85,L,"6,910 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Hinjewadi Pune
Sanvi realty,AGENT,BHK,Apartment,5 Star Royal Grande,Wakad,72,L,"7,741 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Wakad Pune
RK Properties,AGENT,BHK,Apartment,Teerth Avila,Sus,58.5,L,"5,792 / sq ft",Under Construction,Possession by Nov 2024,3 BHK Property for Sale in Sus Pune
RK Properties,AGENT,BHK,Apartment,Goel Ganga Legend A2 And B4,Bavdhan,79.9,L,"6,771 / sq ft",Under Construction,Possession by May 2027,4 BHK Property for Sale in Bavdhan Pune
RK Properties,AGENT,BHK,Apartment,Puraniks Abitante Fiore Phase 2C1,Bavdhan,80,L,"6,584 / sq ft",Under Construction,Possession by Jun 2028,3 BHK Property for Sale in Bavdhan Pune
RK Properties,AGENT,BHK,Apartment,Paranjape Paranjape Gloria Grand,Bavdhan,1.17,Cr,"7,344 / sq ft",Under Construction,Possession by Nov 2026,3 BHK Property for Sale in Bavdhan Pune
RK Properties,AGENT,BHK,Apartment,Sarsan Nancy Hillview,Baner,85.5,L,"7,402 / sq ft",Under Construction,Possession by Aug 2026,2 BHK Property for Sale in Baner Pune
RK Properties,AGENT,BHK,Apartment,Kumar Path Tower C1,Baner,79.9,L,"7,609 / sq ft",Under Construction,Possession by Dec 2027,2 BHK Property for Sale in Baner Pune
RK Properties,AGENT,BHK,Apartment,Nyati Equonox,Bavdhan,1.21,Cr,"7,378 / sq ft",Under Construction,Possession by Dec 2025,3 BHK Property for Sale in Bavdhan Pune
RK Properties,AGENT,BHK,Apartment,Abhinav Pebbles II,Bavdhan,1.2,Cr,"8,080 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Bavdhan Pune
RK Properties,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,1.5,Cr,"9,090 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Bavdhan Pune
Elite Lifespaces,AGENT,BHK,Apartment,Total Environment Songs From The Wood Phase 1,Sopan Baug,2.99,Cr,"20,836 / sq ft",Under Construction,Possession by Dec 2022,3 BHK Property for Sale in Sopan Baug Pune
Elite Lifespaces,AGENT,BHK,Apartment,Total Environment Songs From The Wood Phase 1,Sopan Baug,2.99,Cr,"20,836 / sq ft",Under Construction,Possession by Dec 2022,3 BHK Property for Sale in Sopan Baug Pune
Elite Lifespaces,AGENT,BHK,Apartment,Total Environment Songs From The Wood Phase 1,Sopan Baug,2.99,Cr,"20,836 / sq ft",Under Construction,Possession by Dec 2022,3 BHK Property for Sale in Sopan Baug Pune
Elite Lifespaces,AGENT,BHK,Apartment,Total Environment Songs From The Wood Phase 1,Sopan Baug,2.99,Cr,"20,836 / sq ft",Under Construction,Possession by Dec 2022,3 BHK Property for Sale in Sopan Baug Pune
Elite Lifespaces,AGENT,BHK,Apartment,Total Environment Songs From The Wood Phase 1,Sopan Baug,2.99,Cr,"20,706 / sq ft",Under Construction,Possession by Dec 2022,3 BHK Property for Sale in Sopan Baug Pune
Elite Lifespaces,AGENT,BHK,Apartment,Total Environment Songs From The Wood Phase 1,Sopan Baug,2.99,Cr,"20,706 / sq ft",Under Construction,Possession by Dec 2022,3 BHK Property for Sale in Sopan Baug Pune
Elite Lifespaces,AGENT,BHK,Apartment,Total Environment Songs From The Wood Phase 1,Sopan Baug,9.06,Cr,"22,147 / sq ft",Under Construction,Possession by Dec 2022,4 BHK Property for Sale in Sopan Baug Pune
Elite Lifespaces,AGENT,BHK,Apartment,Total Environment Songs From The Wood Phase 1,Sopan Baug,9.06,Cr,"22,147 / sq ft",Under Construction,Possession by Dec 2022,4 BHK Property for Sale in Sopan Baug Pune
Elite Lifespaces,AGENT,BHK,Apartment,Total Environment Songs From The Wood Phase 1,Sopan Baug,5.23,Cr,"20,836 / sq ft",Under Construction,Possession by Dec 2022,3 BHK Property for Sale in Sopan Baug Pune
Elite Lifespaces,AGENT,BHK,Apartment,Total Environment Songs From The Wood Phase 1,Sopan Baug,5.23,Cr,"20,836 / sq ft",Under Construction,Possession by Dec 2022,3 BHK Property for Sale in Sopan Baug Pune
Elite Lifespaces,AGENT,BHK,Apartment,Total Environment Songs From The Wood Phase 1,Sopan Baug,2.99,Cr,"20,836 / sq ft",Under Construction,Possession by Dec 2022,3 BHK Property for Sale in Sopan Baug Pune
Elite Lifespaces,AGENT,BHK,Apartment,Total Environment Songs From The Wood Phase 1,Sopan Baug,2.99,Cr,"20,836 / sq ft",Under Construction,Possession by Dec 2022,3 BHK Property for Sale in Sopan Baug Pune
Elite Lifespaces,AGENT,BHK,Apartment,Kalpataru Jade Residences,Baner,2.5,Cr,"14,551 / sq ft",Under Construction,Possession by Nov 2024,3 BHK Property for Sale in Baner Pune
Elite Lifespaces,AGENT,BHK,Apartment,Kalpataru Jade Residences,Baner,2.5,Cr,"14,551 / sq ft",Under Construction,Possession by Nov 2024,3 BHK Property for Sale in Baner Pune
Elite Lifespaces,AGENT,BHK,Apartment,Kalpataru Jade Residences,Baner,2.5,Cr,"14,253 / sq ft",Under Construction,Possession by Nov 2024,3 BHK Property for Sale in Baner Pune
Elite Lifespaces,AGENT,BHK,Apartment,Kalpataru Jade Residences,Baner,2.5,Cr,"14,253 / sq ft",Under Construction,Possession by Nov 2024,3 BHK Property for Sale in Baner Pune
Elite Lifespaces,AGENT,BHK,Apartment,Kalpataru Jade Residences,Baner,2.5,Cr,"14,551 / sq ft",Under Construction,Possession by Nov 2024,3 BHK Property for Sale in Baner Pune
Elite Lifespaces,AGENT,BHK,Apartment,Kalpataru Jade Residences,Baner,2.5,Cr,"14,551 / sq ft",Under Construction,Possession by Nov 2024,3 BHK Property for Sale in Baner Pune
Elite Lifespaces,AGENT,BHK,Apartment,Kalpataru Jade Residences,Baner,2.5,Cr,"14,253 / sq ft",Under Construction,Possession by Nov 2024,3 BHK Property for Sale in Baner Pune
Elite Lifespaces,AGENT,BHK,Apartment,Kalpataru Jade Residences,Baner,2.5,Cr,"14,253 / sq ft",Under Construction,Possession by Nov 2024,3 BHK Property for Sale in Baner Pune
Proplinein,AGENT,BHK,Apartment,Sukhwani Skylines,Wakad,64.64,L,"8,585 / sq ft",Under Construction,Possession by May 2027,2 BHK Property for Sale in Wakad Pune
Proplinein,AGENT,BHK,Apartment,Sukhwani Skylines,Wakad,63.19,L,"8,585 / sq ft",Under Construction,Possession by May 2027,2 BHK Property for Sale in Wakad Pune
Proplinein,AGENT,BHK,Apartment,Sukhwani Skylines,Wakad,62.68,L,"8,586 / sq ft",Under Construction,Possession by May 2027,2 BHK Property for Sale in Wakad Pune
Proplinein,AGENT,BHK,Apartment,Sukhwani Skylines,Wakad,64.39,L,"8,585 / sq ft",Under Construction,Possession by May 2027,2 BHK Property for Sale in Wakad Pune
Proplinein,AGENT,BHK,Apartment,Sukhwani Skylines,Wakad,62.93,L,"8,586 / sq ft",Under Construction,Possession by May 2027,2 BHK Property for Sale in Wakad Pune
Proplinein,AGENT,BHK,Apartment,Keystone Altura,Wakad,91.47,L,"6,801 / sq ft",Under Construction,Possession by May 2023,2 BHK Property for Sale in Wakad Pune
Proplinein,AGENT,BHK,Apartment,Keystone Altura,Wakad,1.23,Cr,"6,679 / sq ft",Under Construction,Possession by May 2023,3 BHK Property for Sale in Wakad Pune
Proplinein,AGENT,BHK,Apartment,Keystone Altura,Wakad,82.17,L,"6,887 / sq ft",Under Construction,Possession by May 2023,2 BHK Property for Sale in Wakad Pune
Proplinein,AGENT,BHK,Apartment,Keystone Altura,Wakad,1.28,Cr,"6,697 / sq ft",Under Construction,Possession by May 2023,3 BHK Property for Sale in Wakad Pune
Proplinein,AGENT,BHK,Apartment,Naiknavare Avon Vista Phase 1 And Phase 2,Balewadi,1.11,Cr,"9,710 / sq ft",Under Construction,Possession by May 2022,3 BHK Property for Sale in Balewadi Pune
Proplinein,AGENT,BHK,Apartment,Naiknavare Avon Vista Phase 1 And Phase 2,Balewadi,91.11,L,"9,652 / sq ft",Under Construction,Possession by May 2022,2 BHK Property for Sale in Balewadi Pune
Proplinein,AGENT,BHK,Apartment,Kolte Patil Western Avenue,Wakad,1.12,Cr,"14,345 / sq ft",Under Construction,Possession by Nov 2021,3 BHK Property for Sale in Wakad Pune
Proplinein,AGENT,BHK,Apartment,Naiknavare Avon Vista Phase 1 And Phase 2,Balewadi,99.99,L,"9,708 / sq ft",Under Construction,Possession by May 2022,3 BHK Property for Sale in Balewadi Pune
Proplinein,AGENT,BHK,Apartment,Kolte Patil Western Avenue,Wakad,78.78,L,"13,895 / sq ft",Under Construction,Possession by Nov 2021,2 BHK Property for Sale in Wakad Pune
Proplinein,AGENT,BHK,Apartment,Naiknavare Avon Vista Phase 1 And Phase 2,Balewadi,86,L,"9,652 / sq ft",Under Construction,Possession by May 2022,2 BHK Property for Sale in Balewadi Pune
Bricklane Realtors,AGENT,BHK,Apartment,Adi Skyline,Wakad,97,L,"6,178 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Wakad Pune
Bricklane Realtors,AGENT,BHK,Apartment,Kalpataru Harmony,Wakad,1.26,Cr,"8,344 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Wakad Pune
Bricklane Realtors,AGENT,BHK,Apartment,Adi Horizons,Wakad,67,L,"6,568 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Wakad Pune
Elite Lifespaces,AGENT,BHK,Apartment,Pride Wellington,Charholi Budruk,1.16,Cr,"7,950 / sq ft",Under Construction,Possession by Dec 2025,4 BHK Property for Sale in Charholi Budruk Pune
Elite Lifespaces,AGENT,BHK,Apartment,Pride Wellington,Charholi Budruk,1.16,Cr,"7,950 / sq ft",Under Construction,Possession by Dec 2025,4 BHK Property for Sale in Charholi Budruk Pune
Elite Lifespaces,AGENT,BHK,Apartment,Pride Wellington,Charholi Budruk,1.16,Cr,"7,950 / sq ft",Under Construction,Possession by Dec 2025,4 BHK Property for Sale in Charholi Budruk Pune
Elite Lifespaces,AGENT,BHK,Apartment,Pride Wellington,Charholi Budruk,1.16,Cr,"7,950 / sq ft",Under Construction,Possession by Dec 2025,4 BHK Property for Sale in Charholi Budruk Pune
Elite Lifespaces,AGENT,BHK,Apartment,Pride Wellington,Charholi Budruk,85.75,L,"8,120 / sq ft",Under Construction,Possession by Dec 2025,3 BHK Property for Sale in Charholi Budruk Pune
Elite Lifespaces,AGENT,BHK,Apartment,Pride Wellington,Charholi Budruk,85.75,L,"8,120 / sq ft",Under Construction,Possession by Dec 2025,3 BHK Property for Sale in Charholi Budruk Pune
Elite Lifespaces,AGENT,BHK,Apartment,Pride Wellington,Charholi Budruk,93.54,L,"8,091 / sq ft",Under Construction,Possession by Dec 2025,3 BHK Property for Sale in Charholi Budruk Pune
Elite Lifespaces,AGENT,BHK,Apartment,Pride Wellington,Charholi Budruk,93.54,L,"8,091 / sq ft",Under Construction,Possession by Dec 2025,3 BHK Property for Sale in Charholi Budruk Pune
Elite Lifespaces,AGENT,BHK,Apartment,Pride Wellington,Charholi Budruk,64.86,L,"8,315 / sq ft",Under Construction,Possession by Dec 2025,2 BHK Property for Sale in Charholi Budruk Pune
Elite Lifespaces,AGENT,BHK,Apartment,Pride Wellington,Charholi Budruk,64.86,L,"8,315 / sq ft",Under Construction,Possession by Dec 2025,2 BHK Property for Sale in Charholi Budruk Pune
Bricklane Realtors,AGENT,BHK,Apartment,Kalpataru Crescendo,Wakad,1.55,Cr,"10,064 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Wakad Pune
Bricklane Realtors,AGENT,BHK,Apartment,Kalpataru Splendour,Wakad,74,L,"7,047 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Wakad Pune
Bricklane Realtors,AGENT,BHK,Apartment,Kalpataru Crescendo,Wakad,1.34,Cr,"9,178 / sq ft",Ready to move,,3 BHK Property for Sale in Wakad Pune
Bricklane Realtors,AGENT,BHK,Apartment,Manav Silver Skyscapes,Wakad,74,L,"5,967 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Wakad Pune
Bricklane Realtors,AGENT,BHK,Apartment,Akshar Elementa Phase I,Tathawade,71,L,"6,761 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Tathawade Pune
Bricklane Realtors,AGENT,BHK,Apartment,Kalpataru Splendour,Wakad,97,L,"7,238 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Wakad Pune
Bricklane Realtors,AGENT,BHK,Apartment,Akshar Elementa,Tathawade,1.05,Cr,"6,730 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Tathawade Pune
Bricklane Realtors,AGENT,BHK,Apartment,Kolte Patil Western Avenue,Wakad,83,L,"6,747 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Wakad Pune
Guru Properties,AGENT,BHK,Apartment,Puraniks Abitante,Bavdhan,52.57,L,"6,490 / sq ft",Under Construction,East facing,2 BHK Property for Sale in Bavdhan Pune
Guru Properties,AGENT,BHK,Apartment,Reputed Builder Puraniks Abitante,Sunarwadi,42.76,L,"6,478 / sq ft",Under Construction,East facing,1 BHK Property for Sale in Sunarwadi Pune
Guru Properties,AGENT,BHK,Apartment,Abhinav Pebbles Urbania,Bavdhan,70,L,"7,329 / sq ft",Under Construction,Possession by May 2026,2 BHK Property for Sale in Bavdhan Pune
Guru Properties,AGENT,BHK,Apartment,Abhinav Pebbles Urbania,Bavdhan,74.8,L,"7,494 / sq ft",Under Construction,Possession by May 2026,2 BHK Property for Sale in Bavdhan Pune
Guru Properties,AGENT,BHK,Apartment,Reputed Builder Puraniks Abitante,Sunarwadi,61.36,L,"6,555 / sq ft",Under Construction,,2 BHK Property for Sale in Sunarwadi Pune
Guru Properties,AGENT,BHK,Apartment,Puraniks Abitante,Bavdhan,79.09,L,"6,456 / sq ft",Under Construction,East facing,3 BHK Property for Sale in Bavdhan Pune
Guru Properties,AGENT,BHK,Apartment,Sukhwani Sepia,Tathawade,61.6,L,"6,383 / sq ft",Ready to move,New,2 BHK Property for Sale in Tathawade Pune
Guru Properties,AGENT,BHK,Apartment,Pantheon Acorn Park,Wakad,52.08,L,"6,510 / sq ft",Under Construction,Possession by Dec 2023,2 BHK Property for Sale in Wakad Pune
Guru Properties,AGENT,BHK,Apartment,Kohinoor Courtyard One,Wakad,88,L,"6,821 / sq ft",Under Construction,Possession by Nov 2026,3 BHK Property for Sale in Wakad Pune
Guru Properties,AGENT,BHK,Apartment,Kohinoor Courtyard One,Wakad,66,L,"6,811 / sq ft",Under Construction,Possession by Nov 2026,2 BHK Property for Sale in Wakad Pune
Guru Properties,AGENT,BHK,Apartment,Mont Vert Sonnet,Wakad,58.3,L,"6,413 / sq ft",Under Construction,East facing,2 BHK Property for Sale in Wakad Pune
Guru Properties,AGENT,BHK,Apartment,Kumar Piccadilly F Building,Wakad,75.26,L,"6,936 / sq ft",Under Construction,Possession by Jan 2024,2 BHK Property for Sale in Wakad Pune
Guru Properties,AGENT,BHK,Apartment,RGS Forte,Wakad,92.4,L,"6,769 / sq ft",Under Construction,Possession by Mar 2027,3 BHK Property for Sale in Wakad Pune
Guru Properties,AGENT,BHK,Apartment,Goel Ganga Legend Building A1,Bavdhan,1.31,Cr,"6,836 / sq ft",Under Construction,Possession by Dec 2025,3 BHK Property for Sale in Bavdhan Pune
Guru Properties,AGENT,BHK,Apartment,Rohan Ananta,Tathawade,56.75,L,"6,195 / sq ft",Under Construction,Possession by Feb 2024,2 BHK Property for Sale in Tathawade Pune
Guru Properties,AGENT,BHK,Apartment,Goel Ganga Legend Building A1,Bavdhan,1.15,Cr,"6,597 / sq ft",Under Construction,Possession by Dec 2025,3 BHK Property for Sale in Bavdhan Pune
Guru Properties,AGENT,BHK,Apartment,Rama Metro Life Optima Residences,Tathawade,59.84,L,"6,483 / sq ft",Under Construction,Possession by Mar 2023,2 BHK Property for Sale in Tathawade Pune
Guru Properties,AGENT,BHK,Apartment,Goel Ganga Legend B2,Bavdhan,78.84,L,"7,487 / sq ft",Under Construction,Possession by Dec 2026,2 BHK Property for Sale in Bavdhan Pune
Guru Properties,AGENT,BHK,Apartment,Goel Ganga Legend B2,Bavdhan,86.73,L,"7,764 / sq ft",Under Construction,Possession by Dec 2026,2 BHK Property for Sale in Bavdhan Pune
Guru Properties,AGENT,BHK,Apartment,Rohan Ananta,Tathawade,60.53,L,"6,163 / sq ft",Under Construction,Possession by Feb 2024,2 BHK Property for Sale in Tathawade Pune
Guru Properties,AGENT,BHK,Apartment,Rohan Ananta Phase III,Tathawade,55.68,L,"6,179 / sq ft",Under Construction,Possession by Aug 2025,2 BHK Property for Sale in Tathawade Pune
Guru Properties,AGENT,BHK,Apartment,,Wakad,67.07,L,"6,486 / sq ft",Under Construction,East facing,2 BHK Property for Sale in Wakad Pune
Shree Enterprises,AGENT,BHK,Apartment,Kasturi Ike No Midori,Bavdhan,50,L,"7,246 / sq ft",Ready to move,Resale,1 BHK Property for Sale in Bavdhan Pune
Shree Enterprises,AGENT,BHK,Apartment,,Bavdhan,56.98,L,"8,318 / sq ft",Ready to move,West facing,1 BHK Property for Sale in Bavdhan Pune
Shree Enterprises,AGENT,BHK,Apartment,Paranjape Gloria Grace,Bavdhan,86.32,L,"6,660 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Bavdhan Pune
Shree Enterprises,AGENT,BHK,Apartment,Paranjape Gloria Grace,Bavdhan,1.15,Cr,"7,419 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Bavdhan Pune
Shree Enterprises,AGENT,BHK,Apartment,Kunal Belleza,Bavdhan,85,L,"7,870 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Bavdhan Pune
Shree Enterprises,AGENT,BHK,Apartment,,Bavdhan,96.53,L,"8,542 / sq ft",Ready to move,West facing,2 BHK Property for Sale in Bavdhan Pune
Shree Enterprises,AGENT,BHK,Apartment,Paranjape Gloria Grace,Bavdhan,1.11,Cr,"6,937 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Bavdhan Pune
Shree Enterprises,AGENT,BHK,Apartment,Paranjape Gloria Grace,Bavdhan,79.63,L,"7,963 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Bavdhan Pune
Shree Enterprises,AGENT,BHK,Apartment,Paranjape Gloria Grace,Bavdhan,79.65,L,"7,925 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Bavdhan Pune
Shree Enterprises,AGENT,BHK,Apartment,Paranjape Gloria Grace,Bavdhan,1.15,Cr,"7,876 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Bavdhan Pune
Shree Enterprises,AGENT,BHK,Apartment,Paranjape Gloria Grace,Bavdhan,79.63,L,"7,963 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Bavdhan Pune
Shree Enterprises,AGENT,BHK,Apartment,,Bavdhan,79.84,L,"7,984 / sq ft",Ready to move,West facing,2 BHK Property for Sale in Bavdhan Pune
